session_id,input_sequence,next_field,input_sequence_ids,next_field_id
SESSION-C8F4868C,contact_phone_number | email_address | physical_address | date_of_birth | identification_document | full_name | subscriber_type | gender | streaming_addons_selection,payment_method,"[5, 8, 23, 7, 13, 10, 30, 11, 28]",21
SESSION-C8F4868C,contact_phone_number | email_address | physical_address | date_of_birth | identification_document | full_name | subscriber_type | gender | streaming_addons_selection | payment_method,internet_service_selection,"[5, 8, 23, 7, 13, 10, 30, 11, 28, 21]",17
SESSION-C8F4868C,contact_phone_number | email_address | physical_address | date_of_birth | identification_document | full_name | subscriber_type | gender | streaming_addons_selection | payment_method | internet_service_selection,service_type,"[5, 8, 23, 7, 13, 10, 30, 11, 28, 21, 17]",27
SESSION-C8F4868C,contact_phone_number | email_address | physical_address | date_of_birth | identification_document | full_name | subscriber_type | gender | streaming_addons_selection | payment_method | internet_service_selection | service_type,paperless_billing_preference,"[5, 8, 23, 7, 13, 10, 30, 11, 28, 21, 17, 27]",20
SESSION-C8F4868C,contact_phone_number | email_address | physical_address | date_of_birth | identification_document | full_name | subscriber_type | gender | streaming_addons_selection | payment_method | internet_service_selection | service_type | paperless_billing_preference,contract_type,"[5, 8, 23, 7, 13, 10, 30, 11, 28, 21, 17, 27, 20]",6
SESSION-C8F4868C,contact_phone_number | email_address | physical_address | date_of_birth | identification_document | full_name | subscriber_type | gender | streaming_addons_selection | payment_method | internet_service_selection | service_type | paperless_billing_preference | contract_type,subscriber_number,"[5, 8, 23, 7, 13, 10, 30, 11, 28, 21, 17, 27, 20, 6]",29
SESSION-C8FA282F,contact_phone_number,email_address,[5],8
SESSION-C8FA282F,contact_phone_number | email_address,gender,"[5, 8]",11
SESSION-C8FA282F,contact_phone_number | email_address | gender,physical_address,"[5, 8, 11]",23
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address,identification_document,"[5, 8, 11, 23]",13
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address | identification_document,full_name,"[5, 8, 11, 23, 13]",10
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address | identification_document | full_name,subscriber_type,"[5, 8, 11, 23, 13, 10]",30
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address | identification_document | full_name | subscriber_type,date_of_birth,"[5, 8, 11, 23, 13, 10, 30]",7
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address | identification_document | full_name | subscriber_type | date_of_birth,contract_type,"[5, 8, 11, 23, 13, 10, 30, 7]",6
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address | identification_document | full_name | subscriber_type | date_of_birth | contract_type,paperless_billing_preference,"[5, 8, 11, 23, 13, 10, 30, 7, 6]",20
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address | identification_document | full_name | subscriber_type | date_of_birth | contract_type | paperless_billing_preference,payment_method,"[5, 8, 11, 23, 13, 10, 30, 7, 6, 20]",21
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address | identification_document | full_name | subscriber_type | date_of_birth | contract_type | paperless_billing_preference | payment_method,service_type,"[5, 8, 11, 23, 13, 10, 30, 7, 6, 20, 21]",27
SESSION-C8FA282F,contact_phone_number | email_address | gender | physical_address | identification_document | full_name | subscriber_type | date_of_birth | contract_type | paperless_billing_preference | payment_method | service_type,subscriber_number,"[5, 8, 11, 23, 13, 10, 30, 7, 6, 20, 21, 27]",29
SESSION-C9323AB5,date_of_birth,physical_address,[7],23
SESSION-C9323AB5,date_of_birth | physical_address,full_name,"[7, 23]",10
SESSION-C9323AB5,date_of_birth | physical_address | full_name,subscriber_type,"[7, 23, 10]",30
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type,gender,"[7, 23, 10, 30]",11
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender,email_address,"[7, 23, 10, 30, 11]",8
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender | email_address,contact_phone_number,"[7, 23, 10, 30, 11, 8]",5
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender | email_address | contact_phone_number,identification_document,"[7, 23, 10, 30, 11, 8, 5]",13
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender | email_address | contact_phone_number | identification_document,contract_type,"[7, 23, 10, 30, 11, 8, 5, 13]",6
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender | email_address | contact_phone_number | identification_document | contract_type,paperless_billing_preference,"[7, 23, 10, 30, 11, 8, 5, 13, 6]",20
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender | email_address | contact_phone_number | identification_document | contract_type | paperless_billing_preference,service_type,"[7, 23, 10, 30, 11, 8, 5, 13, 6, 20]",27
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender | email_address | contact_phone_number | identification_document | contract_type | paperless_billing_preference | service_type,payment_method,"[7, 23, 10, 30, 11, 8, 5, 13, 6, 20, 27]",21
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender | email_address | contact_phone_number | identification_document | contract_type | paperless_billing_preference | service_type | payment_method,phone_service_selection,"[7, 23, 10, 30, 11, 8, 5, 13, 6, 20, 27, 21]",22
SESSION-C9323AB5,date_of_birth | physical_address | full_name | subscriber_type | gender | email_address | contact_phone_number | identification_document | contract_type | paperless_billing_preference | service_type | payment_method | phone_service_selection,subscriber_number,"[7, 23, 10, 30, 11, 8, 5, 13, 6, 20, 27, 21, 22]",29
SESSION-CA051DF0,full_name,email_address,[10],8
SESSION-CA051DF0,full_name | email_address,mobile_phone_number,"[10, 8]",18
SESSION-CA051DF0,full_name | email_address | mobile_phone_number,home_address,"[10, 8, 18]",12
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address,date_of_birth,"[10, 8, 18, 12]",7
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth,face_match_verification,"[10, 8, 18, 12, 7]",9
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth | face_match_verification,identification_document_type,"[10, 8, 18, 12, 7, 9]",15
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth | face_match_verification | identification_document_type,selfie_liveness_check,"[10, 8, 18, 12, 7, 9, 15]",26
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth | face_match_verification | identification_document_type | selfie_liveness_check,identification_document_number,"[10, 8, 18, 12, 7, 9, 15, 26]",14
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth | face_match_verification | identification_document_type | selfie_liveness_check | identification_document_number,profession,"[10, 8, 18, 12, 7, 9, 15, 26, 14]",25
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth | face_match_verification | identification_document_type | selfie_liveness_check | identification_document_number | profession,income,"[10, 8, 18, 12, 7, 9, 15, 26, 14, 25]",16
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth | face_match_verification | identification_document_type | selfie_liveness_check | identification_document_number | profession | income,us_person_status,"[10, 8, 18, 12, 7, 9, 15, 26, 14, 25, 16]",32
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth | face_match_verification | identification_document_type | selfie_liveness_check | identification_document_number | profession | income | us_person_status,politically_exposed_person_status,"[10, 8, 18, 12, 7, 9, 15, 26, 14, 25, 16, 32]",24
SESSION-CA051DF0,full_name | email_address | mobile_phone_number | home_address | date_of_birth | face_match_verification | identification_document_type | selfie_liveness_check | identification_document_number | profession | income | us_person_status | politically_exposed_person_status,terms_and_conditions_acceptance,"[10, 8, 18, 12, 7, 9, 15, 26, 14, 25, 16, 32, 24]",31
SESSION-CA781485,email_address,home_address,[8],12
SESSION-CA781485,email_address | home_address,mobile_phone_number,"[8, 12]",18
SESSION-CA781485,email_address | home_address | mobile_phone_number,full_name,"[8, 12, 18]",10
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name,date_of_birth,"[8, 12, 18, 10]",7
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth,identification_document_number,"[8, 12, 18, 10, 7]",14
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number,face_match_verification,"[8, 12, 18, 10, 7, 14]",9
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number | face_match_verification,selfie_liveness_check,"[8, 12, 18, 10, 7, 14, 9]",26
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check,identification_document_type,"[8, 12, 18, 10, 7, 14, 9, 26]",15
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type,income,"[8, 12, 18, 10, 7, 14, 9, 26, 15]",16
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type | income,profession,"[8, 12, 18, 10, 7, 14, 9, 26, 15, 16]",25
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type | income | profession,us_person_status,"[8, 12, 18, 10, 7, 14, 9, 26, 15, 16, 25]",32
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type | income | profession | us_person_status,politically_exposed_person_status,"[8, 12, 18, 10, 7, 14, 9, 26, 15, 16, 25, 32]",24
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type | income | profession | us_person_status | politically_exposed_person_status,business_relationship_nature,"[8, 12, 18, 10, 7, 14, 9, 26, 15, 16, 25, 32, 24]",2
SESSION-CA781485,email_address | home_address | mobile_phone_number | full_name | date_of_birth | identification_document_number | face_match_verification | selfie_liveness_check | identification_document_type | income | profession | us_person_status | politically_exposed_person_status | business_relationship_nature,business_relationship_purpose,"[8, 12, 18, 10, 7, 14, 9, 26, 15, 16, 25, 32, 24, 2]",3
